"","s_10","s_20","s_30","s_40","gamma","lambda_0","theta"
"1982",-1.19241793875062,-1.76575601259147,-2.00801086966285,-2.07340343334754,26,5.33333333333333,2.1875
"1983",-1.19838853447763,-1.77471768226512,-2.01701763523031,-2.08193145825408,28.3333333333333,5.33333333333333,2.1875
"1984",-1.20141558823991,-1.7807291907044,-2.02307515058164,-2.0875011537624,30.6666666666667,5.33333333333333,2.1875
"1985",-1.2018340779486,-1.78412640624398,-2.02651918029453,-2.09044951782467,33,5.33333333333333,2.1875
"1986",-1.1999238206233,-1.7851898739113,-2.0276301821026,-2.09105801477124,35.3333333333333,5.33333333333333,2.1875
"1987",-1.19592108239563,-1.78415646210376,-2.02664495028443,-2.08956427025527,37.6666666666667,5.33333333333333,2.1875
"1988",-1.19002726554084,-1.78122807656965,-2.02376532713674,-2.08617082053112,40,5.33333333333333,2.1875
"1989",-1.18241551755852,-1.77657828964006,-2.01916483026699,-2.08105176796059,42.3333333333333,5.33333333333333,2.1875
"1990",-1.1732358343986,-1.77035745875858,-2.01299376960424,-2.07435791941144,44.6666666666667,5.33333333333333,2.1875
"1991",-1.16261905357851,-1.76269673138336,-2.00538325109798,-2.06622080639854,47,5.33333333333333,2.1875
"1992",-1.150680016262,-1.75371121625561,-1.99644834702365,-2.05675586819082,49.3333333333333,5.33333333333333,2.1875
"1993",-1.13752009852576,-1.74350252191418,-1.98629063371919,-2.04606499962953,51.6666666666667,5.33333333333333,2.1875
"1994",-1.1232292577345,-1.73216080884672,-1.97500024310195,-2.03423861066852,54,5.33333333333333,2.1875
"1995",-1.10788770189006,-1.71976646348557,-1.96265753614366,-2.02135730629563,56.3333333333333,5.33333333333333,2.1875
"1996",-1.09156726273016,-1.7063914750776,-1.94933447930903,-2.00749326819658,58.6666666666667,5.33333333333333,2.1875
"1997",-1.07433253378963,-1.69210057683038,-1.93509578534275,-1.99271139981169,61,5.33333333333333,2.1875
"1998",-1.05624182032173,-1.67695219837611,-1.91999986543201,-1.97707028201363,63.3333333333333,5.33333333333333,2.1875
"1999",-1.03734793737465,-1.66099926595801,-1.90409962913886,-1.9606229759539,65.6666666666667,5.33333333333333,2.1875
"2000",-1.01769888437662,-1.64428987877763,-1.88744316053186,-1.9434177016261,68,5.33333333333333,2.1875
"2001",-1.09940531440281,-1.65585723017479,-1.89794038562252,-1.9654893350497,12,5.91666666666667,2.1875
"2002",-1.13276596453425,-1.69228383982431,-1.93440366067793,-2.00157787480623,14.3333333333333,5.91666666666667,2.1875
"2003",-1.15901043330758,-1.72157469422628,-1.96373327504418,-2.03050547252095,16.6666666666667,5.91666666666667,2.1875
"2004",-1.17938615957184,-1.74498120259314,-1.98718029939018,-2.05352880005643,19,5.91666666666667,2.1875
"2005",-1.19483201870656,-1.76344514113009,-2.00568624655095,-2.0715934486041,21.3333333333333,5.91666666666667,2.1875
"2006",-1.2060735440942,-1.77769422385929,-2.01997862166372,-2.08542997981224,23.6666666666667,5.91666666666667,2.1875
"2007",-1.21368377324686,-1.78830316670055,-2.03063197221794,-2.0956152873332,26,5.91666666666667,2.1875
"2008",-1.21812368366208,-1.79573426495898,-2.03810845575592,-2.10261336630881,28.3333333333333,5.91666666666667,2.1875
"2009",-1.21976995978183,-1.80036525550886,-2.04278569506063,-2.10680330383433,30.6666666666667,5.91666666666667,2.1875
"2010",-1.21893459775321,-1.80250898745688,-2.04497644370992,-2.108499037884,33,5.91666666666667,2.1875
"2011",-1.21587908202462,-1.80242764549697,-2.04494280562943,-2.10796364294877,35.3333333333333,5.91666666666667,2.1875
"2012",-1.21082485187662,-1.8003432503433,-2.0429067326489,-2.10541987539756,37.6666666666667,5.91666666666667,2.1875
"2013",-1.20396117096965,-1.79644555333051,-2.03905791689303,-2.1010581011196,40,5.91666666666667,2.1875
"2014",-1.19545114049195,-1.79089806838916,-2.03355982103751,-2.09504235222034,42.3333333333333,5.91666666666667,2.1875
"2015",-1.18543636036496,-1.78384274761458,-2.02655435252335,-2.0875150213698,44.6666666666667,5.91666666666667,2.1875
"2016",-1.17404058937361,-1.77540365250391,-2.01816553371536,-2.07860054750322,47,5.91666666666667,2.1875
"2017",-1.1613726528666,-1.7656898703501,-2.00850241742857,-2.06840834349366,49.3333333333333,5.91666666666667,2.1875
"2018",-1.14752877722137,-1.7547978555876,-1.99766142756989,-2.0570351463921,51.6666666666667,5.91666666666667,2.1875
"2019",-1.13259448219975,-1.74281332764887,-1.98572825641834,-2.04456692237075,54,5.91666666666667,2.1875
"2020",-1.11664612848503,-1.7298128229401,-1.97277941612553,-2.03108042439857,56.3333333333333,5.91666666666667,2.1875
"2021",-1.09975219350732,-1.71586497427859,-1.95888351775836,-2.01664447630274,58.6666666666667,5.91666666666667,2.1875
"2022",-1.08197433113371,-1.70103157354546,-1.94410233362164,-2.00132103920273,61,5.91666666666667,2.1875
"2023",-1.06336825792757,-1.68536846039238,-1.92849168568721,-1.98516610333237,63.3333333333333,5.91666666666667,2.1875
"2024",-1.04398449911688,-1.66892627024544,-1.91210219336298,-1.96823043862773,65.6666666666667,5.91666666666667,2.1875
"2025",-1.0238690202256,-1.65175106764033,-1.89497990662826,-1.9505602302195,68,5.91666666666667,2.1875
"2026",-1.13178309593874,-1.68953411993679,-1.9316858827743,-1.99884816695172,12,6.5,2.1875
"2027",-1.16193551395831,-1.72274933397912,-1.96493865740189,-2.03172217388344,14.3333333333333,6.5,2.1875
"2028",-1.18547544882736,-1.74933351394971,-1.99156232216441,-2.05794116673068,16.6666666666667,6.5,2.1875
"2029",-1.20353092277079,-1.77041833882389,-2.01268825696141,-2.07864169542097,19,6.5,2.1875
"2030",-1.21695761749362,-1.7868621866406,-2.02917460483467,-2.09468570237715,21.3333333333333,6.5,2.1875
"2031",-1.22642109002436,-1.79933265697771,-2.04168877738697,-2.10674346869929,23.6666666666667,6.5,2.1875
"2032",-1.23244990049764,-1.80835989241117,-2.05076076450192,-2.11534720137412,26,6.5,2.1875
"2033",-1.23547125086464,-1.81437234439422,-2.05681889193169,-2.12092697251142,28.3333333333333,6.5,2.1875
"2034",-1.23583565311458,-1.81772152774173,-2.06021456979042,-2.12383559070868,30.6666666666667,6.5,2.1875
"2035",-1.2338344658926,-1.81869961740914,-2.0612398849171,-2.1243662788823,33,6.5,2.1875
"2036",-1.22971265148696,-1.81755224845363,-2.06014039752324,-2.1227655318178,35.3333333333333,6.5,2.1875
"2037",-1.22367824386048,-1.81448801541023,-2.05712463804326,-2.1192426573411,37.6666666666667,6.5,2.1875
"2038",-1.21590950070887,-1.80968564763661,-2.05237128052669,-2.11397698256782,40,6.5,2.1875
"2039",-1.20656039119994,-1.80329951463669,-2.04603464643292,-2.10712338246059,42.3333333333333,6.5,2.1875
"2040",-1.19576486589041,-1.79546390945098,-2.03824898681071,-2.09881658094685,44.6666666666667,6.5,2.1875
"2041",-1.18364022101534,-1.78629642340576,-2.02913185607823,-2.08917453937597,47,6.5,2.1875
"2042",-1.17028977944407,-1.77590063528608,-2.01878680041306,-2.07830115642031,49.3333333333333,6.5,2.1875
"2043",-1.15580504919938,-1.76436827637988,-2.0073055221581,-2.06628844160807,51.6666666666667,6.5,2.1875
"2044",-1.14026747774079,-1.75178098999394,-1.99476963881308,-2.05321828162335,54,6.5,2.1875
"2045",-1.12374989002977,-1.73821177375315,-1.98125212489979,-2.03916388807748,56.3333333333333,6.5,2.1875
"2046",-1.10631767673541,-1.72372617126102,-1.96681850326079,-2.02419099362035,58.6666666666667,6.5,2.1875
"2047",-1.08802978318203,-1.70838326388768,-1.95152783654402,-2.00835884737727,61,6.5,2.1875
"2048",-1.06893953803074,-1.69223650180356,-1.93543355798036,-1.99172104899537,63.3333333333333,6.5,2.1875
"2049",-1.04909535203386,-1.67533440469423,-1.91858417188131,-1.97432625186301,65.6666666666667,6.5,2.1875
"2050",-1.02854131068143,-1.65772115605105,-1.90102384774435,-1.95621875949528,68,6.5,2.1875
"2051",-1.16091570055294,-1.7199743940996,-1.9621933824617,-2.02898061900246,12,7.08333333333333,2.1875
"2052",-1.18813529801621,-1.75025359576512,-1.9925109771344,-2.05891533318389,14.3333333333333,7.08333333333333,2.1875
"2053",-1.20919108285857,-1.77435139145236,-2.01664893939442,-2.08264580626143,16.6666666666667,7.08333333333333,2.1875
"2054",-1.22510717824847,-1.79329527789322,-2.03563450047688,-2.1012040484171,19,7.08333333333333,2.1875
"2055",-1.23666621230391,-1.80787039220342,-2.05025258695302,-2.11537852877928,21.3333333333333,7.08333333333333,2.1875
"2056",-1.24448067634503,-1.81869114011418,-2.06111743480272,-2.12578617837039,23.6666666666667,7.08333333333333,2.1875
"2057",-1.24903952875913,-1.82624797235774,-2.06871935591866,-2.13291940433178,26,7.08333333333333,2.1875
"2058",-1.25073973705353,-1.83093904111549,-2.07345638749257,-2.13717790308845,28.3333333333333,7.08333333333333,2.1875
"2059",-1.24990827679329,-1.83309227720952,-2.07565636405245,-2.1388908441153,30.6666666666667,7.08333333333333,2.1875
"2060",-1.24681787344909,-1.83298118692675,-2.0755927104535,-2.13833274122069,33,7.08333333333333,2.1875
"2061",-1.24169851949764,-1.83083640864273,-2.07349599560305,-2.13573506242296,35.3333333333333,7.08333333333333,2.1875
"2062",-1.23474606546082,-1.82685433285328,-2.06956255026731,-2.13129488885489,37.6666666666667,7.08333333333333,2.1875
"2063",-1.22612873866278,-1.82120364258071,-2.06396100574649,-2.12518148406267,40,7.08333333333333,2.1875
"2064",-1.21599216516842,-1.81403035173532,-2.05683733087331,-2.11754135419005,42.3333333333333,7.08333333333333,2.1875
"2065",-1.20446329143774,-1.80546173940575,-2.04831876521821,-2.10850219898972,44.6666666666667,7.08333333333333,2.1875
"2066",-1.19165348437185,-1.79560945975198,-2.03851692810967,-2.09817603469541,47,7.08333333333333,2.1875
"2067",-1.17766100909283,-1.78457202754746,-2.02753030346823,-2.08666168975746,49.3333333333333,7.08333333333333,2.1875
"2068",-1.16257302934566,-1.77243682476482,-2.0154462458126,-2.07404681951995,51.6666666666667,7.08333333333333,2.1875
"2069",-1.14646723736983,-1.75928173542087,-2.00234261462671,-2.06040954755164,54,7.08333333333333,2.1875
"2070",-1.12941319308275,-1.74517648879555,-1.98828911718164,-2.0458198141106,56.3333333333333,7.08333333333333,2.1875
"2071",-1.11147343296428,-1.73018377161745,-1.97334842038914,-2.03034049260742,58.6666666666667,7.08333333333333,2.1875
"2072",-1.09270439482897,-1.71436015555656,-1.9575770780151,-2.01402832061308,61,7.08333333333333,2.1875
"2073",-1.0731571941746,-1.69775687583056,-1.94102630904942,-1.99693468137401,63.3333333333333,7.08333333333333,2.1875
"2074",-1.05287827994697,-1.68042048885525,-1.92374265515545,-1.97910626388564,65.6666666666667,7.08333333333333,2.1875
"2075",-1.03190999163027,-1.66239343091961,-1.90576853917305,-1.96058562359812,68,7.08333333333333,2.1875
"2076",-1.18719984056164,-1.7475733916109,-1.98985847187226,-2.05628043182597,12,7.66666666666667,2.1875
"2077",-1.21172487861052,-1.77515485647769,-2.01747910445487,-2.08351405547619,14.3333333333333,7.66666666666667,2.1875
"2078",-1.23048803744722,-1.79695774324872,-2.03932279871019,-2.10494734746521,16.6666666666667,7.66666666666667,2.1875
"2079",-1.24442247735127,-1.81391832988966,-2.05632559585557,-2.12152077321229,19,7.66666666666667,2.1875
"2080",-1.25424630608604,-1.82675706165607,-2.06920775178634,-2.13395789504502,21.3333333333333,7.66666666666667,2.1875
"2081",-1.26052480846131,-1.8360410190903,-2.0785361932449,-2.14282817242798,23.6666666666667,7.66666666666667,2.1875
"2082",-1.26371149998256,-1.84222512571799,-2.08476571715355,-2.14858838292054,26,7.66666666666667,2.1875
"2083",-1.26417614924255,-1.84568027354084,-2.08826711006336,-2.15161088953756,28.3333333333333,7.66666666666667,2.1875
"2084",-1.26222446436741,-1.84671308057781,-2.08934690124121,-2.15220349556079,30.6666666666667,7.66666666666667,2.1875
"2085",-1.25811226885352,-1.84558011699817,-2.08826158546236,-2.1506237391169,33,7.66666666666667,2.1875
"2086",-1.25205593009272,-1.84249837002796,-2.08522808537212,-2.14708940734277,35.3333333333333,7.66666666666667,2.1875
"2087",-1.24424017625386,-1.8376530876651,-2.08043159323433,-2.14178641625817,37.6666666666667,7.66666666666667,2.1875
"2088",-1.23482405331082,-1.83120375584218,-2.07403154655531,-2.13487481493718,40,7.66666666666667,2.1875
"2089",-1.22394553205482,-1.8232887207804,-2.06616624921933,-2.12649342835291,42.3333333333333,7.66666666666667,2.1875
"2090",-1.21172511833418,-1.81402881108049,-2.05695649260467,-2.11676349523264,44.6666666666667,7.66666666666667,2.1875
"2091",-1.19826871599912,-1.80353020993643,-2.04650842700989,-2.10579155255316,47,7.66666666666667,2.1875
"2092",-1.18366992180463,-1.7918867573694,-2.0349158632461,-2.09367174745285,49.3333333333333,7.66666666666667,2.1875
"2093",-1.16801188308727,-1.77918181376265,-2.02226213564457,-2.08048770847282,51.6666666666667,7.66666666666667,2.1875
"2094",-1.15136881504352,-1.76548978186483,-2.00862162362372,-2.06631407375501,54,7.66666666666667,2.1875
"2095",-1.13380725021099,-1.75087736011511,-1.99406100465058,-2.05121774939081,56.3333333333333,7.66666666666667,2.1875
"2096",-1.11538707523706,-1.73540458256382,-1.97864029385636,-2.0352589534483,58.6666666666667,7.66666666666667,2.1875
"2097",-1.09616239718659,-1.71912568778386,-1.96241371269045,-2.01849208826583,61,7.66666666666667,2.1875
"2098",-1.07618227212464,-1.70208984961867,-1.94543041945002,-2.00096647400484,63.3333333333333,7.66666666666667,2.1875
"2099",-1.05549132157452,-1.68434179545256,-1.92773512736401,-1.98272696926126,65.6666666666667,7.66666666666667,2.1875
"2100",-1.03413025704524,-1.6659223322638,-1.90936863048661,-1.96381449908432,68,7.66666666666667,2.1875
"2101",-1.21095932726448,-1.77265384088252,-2.01500407040585,-2.08106906602039,12,8.25,2.1875
"2102",-1.23299783858963,-1.79774564465046,-2.04013576379679,-2.10580965068242,14.3333333333333,8.25,2.1875
"2103",-1.24963634363871,-1.81742157795503,-2.05985310715585,-2.12511363034213,16.6666666666667,8.25,2.1875
"2104",-1.26172792384539,-1.83253760844843,-2.07501185614362,-2.13984086285887,19,8.25,2.1875
"2105",-1.26993341183911,-1.84375674922788,-2.08627485294044,-2.15065727984541,21.3333333333333,8.25,2.1875
"2106",-1.27477589711323,-1.85160377570256,-2.09416673317591,-2.15808989884411,23.6666666666667,8.25,2.1875
"2107",-1.27667703040707,-1.85650166785519,-2.09911036107551,-2.16256345718161,26,8.25,2.1875
"2108",-1.27598200586202,-1.85879668549892,-2.1014518995211,-2.16442561583976,28.3333333333333,8.25,2.1875
"2109",-1.27297723392585,-1.85877610587251,-2.10147854378135,-2.16396478592506,30.6666666666667,8.25,2.1875
"2110",-1.26790314420813,-1.85668107256696,-2.09943136751668,-2.16142304055995,33,8.25,2.1875
"2111",-1.26096365387819,-1.85271609744499,-2.09551482245701,-2.15700566238949,35.3333333333333,8.25,2.1875
"2112",-1.25233329813703,-1.84705621596643,-2.08990389198395,-2.15088833254848,37.6666666666667,8.25,2.1875
"2113",-1.24216268686236,-1.83985246256997,-2.08274956514048,-2.14322263129244,40,8.25,2.1875
"2114",-1.2305827404709,-1.83123612087223,-2.07418308573808,-2.13414030743534,42.3333333333333,8.25,2.1875
"2115",-1.21770802055938,-1.82132206542612,-2.06431929323747,-2.12375663496685,44.6666666666667,8.25,2.1875
"2116",-1.20363937925477,-1.81021141979664,-2.05325928011217,-2.11217308274539,47,8.25,2.1875
"2117",-1.18846608886761,-1.79799369313772,-2.04109252784278,-2.09947946025952,49.3333333333333,8.25,2.1875
"2118",-1.17226757024186,-1.78474851409086,-2.02789864033516,-2.08575565886169,51.6666666666667,8.25,2.1875
"2119",-1.15511480774996,-1.7705470502678,-2.01374876300412,-2.07107307716371,54,8.25,2.1875
"2120",-1.13707151709483,-1.75545317971283,-1.9987067539021,-2.05549579730602,56.3333333333333,8.25,2.1875
"2121",-1.11819511627115,-1.73952446487245,-1.98283015740813,-2.03908156286642,58.6666666666667,8.25,2.1875
"2122",-1.09853753841657,-1.72281296793707,-1.96617101933206,-2.02188259745306,61,8.25,2.1875
"2123",-1.07814591663917,-1.70536593774409,-1.94877657361562,-2.00394629430946,63.3333333333333,8.25,2.1875
"2124",-1.05706316440734,-1.68722639190817,-1.93068982428985,-1.98531580070432,65.6666666666667,8.25,2.1875
"2125",-1.03532847014921,-1.66843361288852,-1.91195004139405,-1.96603051589958,68,8.25,2.1875
"2126",-1.23246256711098,-1.79548328062996,-2.03789786638103,-2.10361303886416,12,8.83333333333333,2.1875
"2127",-1.2521976349884,-1.81826856849255,-2.06072371758213,-2.12604374039473,14.3333333333333,8.83333333333333,2.1875
"2128",-1.2668599589884,-1.83596602696556,-2.07846315296055,-2.1433668365778,16.6666666666667,8.83333333333333,2.1875
"2129",-1.2772317730138,-1.84936056647817,-2.09190089238867,-2.156370856889,19,8.83333333333333,2.1875
"2130",-1.28392283383338,-1.85906398042119,-2.10164857447203,-2.16567032991582,21.3333333333333,8.83333333333333,2.1875
"2131",-1.28741835387456,-1.86556306554798,-2.10819286855656,-2.17175416690206,23.6666666666667,8.83333333333333,2.1875
"2132",-1.28811122040375,-1.86925196485053,-2.11192781152342,-2.17501817708561,26,8.83333333333333,2.1875
"2133",-1.2863243388306,-1.8704545950942,-2.11317723083713,-2.17578761200803,28.3333333333333,8.83333333333333,2.1875
"2134",-1.28232654440474,-1.86944061746983,-2.11221071183165,-2.1743332174644,30.6666666666667,8.83333333333333,2.1875
"2135",-1.27634419614799,-1.86643707378088,-2.1092552313332,-2.17088292766398,33,8.83333333333333,2.1875
"2136",-1.26856979494077,-1.86163703544804,-2.10450380468408,-2.16563055645103,35.3333333333333,8.83333333333333,2.1875
"2137",-1.25916850298726,-1.85520614601316,-2.09812202669679,-2.15874237112236,37.6666666666667,8.83333333333333,2.1875
"2138",-1.24828315302693,-1.84728764779749,-2.09025309708585,-2.1503621426961,40,8.83333333333333,2.1875
"2139",-1.23603815097861,-1.83800629794985,-2.08102173553514,-2.14061508002452,42.3333333333333,8.83333333333333,2.1875
"2140",-1.22254255464503,-1.82747145758399,-2.07053727004313,-2.12961093293592,44.6666666666667,8.83333333333333,2.1875
"2141",-1.20789252996859,-1.81577955625001,-2.0588961007491,-2.11744646769327,47,8.83333333333333,2.1875
"2142",-1.19217333084955,-1.80301607829193,-2.04618368576067,-2.10420746206539,49.3333333333333,8.83333333333333,2.1875
"2143",-1.17546090991353,-1.7892571788709,-2.03247615673851,-2.08997032832942,51.6666666666667,8.83333333333333,2.1875
"2144",-1.15782324027998,-1.77457100999568,-2.01784164456135,-2.07480344494217,54,8.83333333333333,2.1875
